text,label,novel
iodin play counter - strike: world wide offensive and having a laptop computer with a high refresh charge per unit screen was real authoritative for me.,1,0
what i expect is a good computer with a high performance-cost ratio.,1,0
a touch screen would supported nice,1,0
i hope the new computer meet up my expectations with the money i paid.,1,0
i need a light computer that is perfect for my business.,1,0
i am looking for a replacement of my old computer which i require it to have a high performance-cost ratio.,1,0
i want a computer with high speed and a tiny power adapter.,1,0
i need a computer with a high-performance-cost ratio.,1,0
i need a new computer for myself that is lightweight and fast.,1,0
i am in need of a new computer that is responsive and snappy.,1,0
i hoping it doc come with at largest a 500gb ssd since the space on this will supported satisfied up shortly,1,0
they wanted any laptop that could keep the smaller memory card jobs before transferring to a larger super os.,1,0
i want to change my old laptop and something cool that handle most games would be perfect.,1,0
i am finding a new laptop for gaming and a short boot up time is expected.,1,0
i want to gift a nicely priced computer to my brother-in-law.,1,0
i need a real fast computer.,1,0
i hope that the fingerprint scanner is a more sensitive tad bit.,1,0
my old computer is sick and so i need new one that stays cool and quiet.,1,0
i wish information technology did make out with at least a 500gb ssd since the space on this will be filled up soon,1,0
i pictured the powerhouse that was powerful and fast.,1,0
mom was searching for a laptop she would meet my needs for gaming and have that security charge we take on the loan to do school...,1,0
i treasure every hour of work so i need a fast computer.,1,0
"thomas spent a long while insights into that holy queen of gaming women : thin, neat, and good of life.",1,0
i do a lot of professional tasks so i need a computer that run tons of programmes well with a fair price.,1,0
"i am buying a new laptop for my husband and he wants it to be lightweight, clear and sharp.",1,0
"i need to change to a new computer and i want it to have high portability, good display and good battery life.",1,0
"i wanted something to replace my college laptop (a big, heavy 16"" dell with an i5 processor) that could handle overwatch at its high settings while still maintaining its ability to be a professional looking laptop.",1,0
i am a teacher and i need the computer to look top notch.,1,0
my old computer was on fritz so i need a new computer that is quick and easy to setup.,1,0
"i spent a lengthy shot wishing for that odd trinity of gaming experiences : thin, powerful, really good battery pack.",1,0
my old computer needs replacement and i am finding a thin one with awesome design.,1,0
"i did a lot of researching and i need a new computer that is fast, cheap, light and slim.",1,0
i am purchasing a new computer mainly for gaming so it should play games smoothly and have a gorgeous screen.,1,0
i am not satisfied with my old computer and i want a new one that is light and portable.,1,0
i am new to gaming laptop and i want one that run flawlessly for games.,1,0
i wants it ben a full keypad with the numbers pad to the right,1,0
if aorus offers two ac adapters to terminate drug user volition personify fantastic!!,1,0
i am getting into gaming laptop so i want one that runs most games smoothly with good specs.,1,0
a fast computer with a reasonable price is what i need.,1,0
my computer just recently broke down so i need a new computer immediately.,1,0
"i work all time on computer so i am finding a new laptop that is fast, sleek and flat.",1,0
i don't mind spending more money for a good computer.,1,0
"ane require a herculean, yet inconspicuous political machine that i could take to a encounter and open up on the conference table and not look like i thought one was showing upwards to a lan party or esports orbit.",1,0
"i needed any rather durable edition that would do lots in artboards, heavy psds, animation, video editing etc",1,0
i need big keys for my big fingers.,1,0
i am planning to buy a laptop for my son and he wants it to be lightweight and nice looking.,1,0
my dream computer is a powerful laptop.,1,0
i need some recommendations on a cheap computer which is easy to use and able to run smoothly.,1,0
i am getting a new computer with impressing specs to play games well.,1,0
i need some good specs on the computer for my business.,1,0
i am finding a computer with great price.,1,0
i need a fast computer to get my things done quickly.,1,0
i want a fast computer with a reasonable price.,1,0
"i don't do gaming so i just need a nice, clear touchscreen.",1,0
my old computer just died and i need one that startup smoothly.,1,0
i surf the internet all day and i am finding a new laptop that do fast in that.,1,0
i do wish that there was a windows hello enabled camera or a fingerprint reader.,1,0
even wish it was to full keyboard with this number pad to my right,1,0
i am purchasing a new computer and i want it to have good hinges because i broke those of my last computer.,1,0
"i spent a long time when i find the sacred three-in-one integration of the game laptop: thin, powerful, battery life.",1,0
"i am a serious game player, so the hardware must be the top trap.",1,0
i ' m a serious gamer so the hardware gotta personify top notch,1,0
i want a fast computer with a nice fingerprint scanner to accelerate.,1,0
i am in need of a new computer that is fast and slim.,1,0
i need the computer to have a clean resolution and audio.,1,0
"i need a new laptop for work and it should be affordable, fast and sleek.",1,0
i am finding a work only computer that is fast and has plenty of memory.,1,0
if aorus offers two ac adapters to end user will be fantastic!!,1,0
i don't want to have much bloatware on my computer.,1,0
i am looking for a computer that play games well with a reasonable price.,1,0
i go on a lot of business travell so what i need is a computer that is light and doesn't take up much space.,1,0
i need a computer that is light and start up fast.,1,0
i enjoy gaming and i am finding a laptop that perform well in that.,1,0
my old computer is too slow and heavy so i need a new one.,1,0
i would have no complaints as long as the new computer would start up in seconds.,1,0
i'm an it student and i need a computer that looks cool.,1,0
"i run without riding workloads, so i run a fast machine with full army eye.",1,0
"i need some small work and travel, but i am strong enough to do light games, it is best to be heavy.",1,0
one was search for a laptop computer that would see my needs for gaming and get the battery life to take on the fling to suffice school work,1,0
i love computer with great design.,1,0
my old computer needs replacement and the new one should be fast and has a perfect size.,1,0
i be looking for a lightweight laptop that is good for gaming.,1,0
quite suppose i would have stayed happier with the bigger screen.,1,0
my old laptop is not working and i am finding a new one that has good amount of ram and storage.,1,0
i need a handy computer.,1,0
i have been working in the computer industry and i am finding myself a computer with nice build quality and nice finish.,1,0
my daughter does a lot of drawing on her tablet and she needs a handy one with rich colours shown on the screen.,1,0
i did a lot of research and found out having a sharp display is critical to me.,1,0
i need a fast computer.,1,0
i need a functional yet inexpensive model.,1,0
a touch screen would make nice,1,0
i need a quiet computer with high performance-cost ratio.,1,0
i hope there are more ports.,1,0
i am trying to find a gaming laptop that goes really fast.,1,0
"i wanted something to replace my college laptop (a big, heavy 16 "" dell with an i5 central processing unit) that could handle overwatch at its gamy settings while still maintaining its ability to follow a professional take care laptop computer.",1,0
i need a fast computer.,1,0
i don’t want my current computer anymore and i am looking for a new one coming with the perfect keyboard and screen.,1,0
someone wanted a laptop with better hardware and special looks at a lower price.,1,0
a fast computer would be preferrable.,1,0
i believe i would left labelled happier with the bigger screen.,1,0
i wish it doc concluded with at littlest a 500gb ssd since the space on this will becomes finalised up shortly,1,0
i want a light computer.,1,0
a fast computer with a great screen resolution is what i need.,1,0
speed is important for my computer.,1,0
it could ' ve equal actually prissy if it had double slots for the repositing.,1,0
i lost my old taplet so i am finding for a new one that show awesome graphics.,1,0
i play counter-strike: global offensive and having a laptop with a high refresh rate screen was very important for me.,1,0
i am coming from a high end pc and i need a laptop that plays games well.,1,0
i think the fingerprint scanner were a bit bit more time,1,0
my old tablet finally died and i need a new one that comes with the right price.,1,0
i need a new computer to support my work that is solidly built with low cost.,1,0
i am looking for a working laptop for myself and it should look good with a good feel of keyboard.,1,0
i am taking the laptop to school and i want it to have a good selection of ports for my use.,1,0
wish it for another level 3 port,1,0
"the computer i want should startup fast, cool and quietly.",1,0
i need a quick and responsive computer.,1,0
"i didn ' t want anything bulky or screaming "" gaming laptop computer "" as i arrange other things than simply bet on like video editing, photo editing, web design, virtualization, etc. as my married woman calls it, "" nerd stuff and nonsense "".",1,0
i am looking for myself a work station but can run lots of games with a good price.,1,0
"i will be using the laptop for work so it should be sleek, lightweight and easy to setup.",1,0
i need the processor to be fast and responsive on my next computer.,1,0
i have some criteria for my dream computer.,1,0
my current computer is not keeping up with my expectation so i need a new computer with a high performance-cost ratio.,1,0
"i warranted a new machinery that enabled lighter, had enhancement battery lifetime and participated just as powerful for my gaming needs",1,0
"i necessitate thing small scale for work and travelling, but strong sufficiently to do light gambling, preferably heavy gaming.",1,0
i want to find the best computer with my limited budget.,1,0
i need a computer that comes with a high performance-cost ratio.,1,0
i am finding a new gaming computer for myself and i want it to be fast and upgradeable.,1,0
"i liked anything to replace my college notebook (a great, heavy 16 "" dell with an i5 processor) that could administering overwatch at its high settings whereas still implementing its capacity to be a occupational overlooking laptop.",1,0
i am becoming a coder and i need a new computer that is sleek and has large storage space.,1,0
"i wanted a new machine that was lighter, had better electric battery life and was just equally powerful for my gambling want",1,0
i skype with my friends so i need a good sound output so i hear them clearly.,1,0
"i need a computer which include a cd drive and run fast with wifi, and of course the price should be reasonable.",1,0
i need a computer that can play games fast and smoothly.,1,0
"i need a new computer that is lightweight, quiet and fast.",1,0
i need a new computer that is fast and economical.,1,0
i am finding myself a great computer that is solid and priced greatly.,1,0
i am trying to find a new gaming laptop that plays my games fast and quietly.,1,0
i play tons of games and i am finding one that has good keyboard and trackpad and screen.,1,0
i like sleek looking computer.,1,0
"i need a computer that runs silently with a good battery life, also it should stay within my budget.",1,0
i would use the computer for engineering purposes and it should be good looking and affordable.,1,0
"for a gamer, i need excellent graphics while running my games.",1,0
i want to get to use the computer as soon as possible so it's better to have some pre-loaded software.,1,0
i am looking for a new computer that has a sharp screen and a fast hard drive.,1,0
i am finding the best computer with the most reasonable price that can run games smoothly.,1,0
i am finding myself a perfect gaming laptop.,1,0
i need a computer with a high performance-cost ratio and a large memory.,1,0
i have some expectations on my new computer that it should have a good processor with enough ram.,1,0
i hoping the fingerprint scan approximately a tad bit more sensitive,1,0
"as a person who is into light gaming and video editing, i need a computer that goes perfect for both the aspect.",1,0
it could ' ve been truly lovely if it had doubles slots for the stores.,1,0
my old computer doesn't work for me anymore and i need a fast one with lots of space.,1,0
i am considering to change my old computer and the new one should be sleek.,1,0
a backup laptop is needed and i hope it comes with great specs with low cost.,1,0
i need a fast computer.,1,0
i have a number of files that need good memory to store them.,1,0
my wife needs a laptop for studying and she wants it to boot up fast and last long with a low cost.,1,0
i am planning to find a new laptop that has a good processor and build well.,1,0
i am a student so i need a computer that come with the perfect size and run games well.,1,0
i would look carefully with all the specs that come with the computer and i want it to boot up fast with a great price.,1,0
i don't want the new computer to constantly lag as my previous computer.,1,0
a good hard disk with a reasonable price is what i need.,1,0
my old computer is not working and i need a new with good size and colour.,1,0
i want to have a new computer that handles games well and boots up quickly.,1,0
i hoping it don come with at littlest a 500gb ssd since the space on this will became implemented up quickly,1,0
"i want to upgrade my old computer that i want a faster, lighter and more attractive model.",1,0
i am trying to find a new computer that is reasonably priced.,1,0
i hope i can afford a fast computer.,1,0
i am not having much money at the moment and what i need is a computer with a reasonable price.,1,0
i believe i would involved... happier with the bigger screen.,1,0
i expect to see some good pictures on the screen.,1,0
i am replacing my old computer that i want a full sized keyboard with a number pad.,1,0
i don't want the computer to be heavy or look dull.,1,0
"she needed something small for peace and travel, not strong enough to do paper gaming, or board gaming.",1,0
i will need a functional computer.,1,0
my work requires for a better computer that comes with a sturdy keyboard with useful backlighting.,1,0
wish had had that dedicated thunderbolt port instead over that mini display port,1,0
i got many good years on my old computer and now i am changing to a faster model with a good touch screen and a good screen size.,1,0
i am a video editor and i need a good looking computer.,1,0
a computer with high performance-cost ratio is what i need.,1,0
"i don't have much requirement for my new computer, it just need to be cheap.",1,0
my old laptop has a broken screen and i want a more good looking one.,1,0
i do virtualisation on my computer so i need a responsive laptop.,1,0
price is what i concern when purchasing a new computer.,1,0
i am a software developer and i am finding a new computer that can run idss with no glitch in a low cost.,1,0
"i needed a small durable laptop that can handle lots of artboards, heavy psds, animation, video editing etc",1,0
i want to buy a new laptop so i can share it with my wife.,1,0
i am replacing my old computer and i want a lighter and more sturdy one.,1,0
i hope it has a little internal storage,1,0
i am looking for a computer that will boot fast and play games with ease.,1,0
i am finding myself a fast computer.,1,0
i want to change my old computer and i am finding a new one that is nice looking and has nice backlit keys.,1,0
my old computer doesn't work for me anymore so i need a new one with decent touch screen and sound.,1,0
i want to computer to have a low price.,1,0
i am finding a fantastic bargain for my gaming computer.,1,0
i need the computer to be light enough that i can carry it around.,1,0
i am finding my first laptop in college and i need it to have excellent visual fidelity and a full keyboard.,1,0
i need a fast computer.,1,0
i am buying a laptop for my son so that he can play games with no problem.,1,0
information technology would have be ergonomically nice to get had the flexibility to plug in either the left operating theater right english for charging.,1,0
i have limited budget and i am finding a computer with fast fingerprint sensor and awesome battery life.,1,0
i need a good recommendation on a easy-to-set-up computer with not much bloatware.,1,0
i expect my new computer will be fast and reasonably priced.,1,0
"my old computer needs replacement and i want the new computer to come with a quiet keyboard and well spaced, sized keys.",1,0
"i want to have a new computer that is lightweight, solid and has good specs.",1,0
i am replacing an old computer and the new one should come with great price.,1,0
i need to get my things to be done quickly so a fast update is necessary.,1,0
it would ' ve mechanisms significant if it assumed with the ethernet usb dongle and the usb characteristics c charger,1,0
i would do as much research as i could to find the best use of my money for a powerful computer.,1,0
wish it had one more thunderbolt port instead of that mini display port,1,0
i wish information technology did come with at least a 500gb ssd since the blank space on this leave be filled up soon,1,0
i like playing games so i hope the new computer can play games at high settings effortlessly.,1,0
i play games on laptop and i need it to be fast.,1,0
i enjoy gaming and i am finding myself a computer that handle that with ease.,1,0
i want a compact computer which can do fast browsing.,1,0
i want a light laptop which can startup fast.,1,0
my wife and i want to change the computer of our home and we are finding a computer that works quietly and fast.,1,0
i want a computer with good screen and fast booting.,1,0
i guess it did come with his least a little tv since the space on it would be filled up soon,1,0
i need a great computer for work that comes with a high performance-cost ratio.,1,0
i was looking for a lightweight laptop that is only under windows.,1,0
i would achieved facilitated fine with a long space bar.,1,0
a touch screen would be nice,1,0
i am finding a sturdy computer with a nice keyboard.,1,0
i don't enjoy waiting so i need the computer to startup fast.,1,0
my old computer needs replacement and i hope the new one comes with great specs and run smoothly.,1,0
i am finding a computer for myself that show vivid colours and brightness.,1,0
the old computer is not satisfying so i want to find a new computer that comes with great value.,1,0
i am new to gaming laptop and i want some really good red back-lit keys because that looks cool.,1,0
i need a work horse that is light and quiet and easy to use.,1,0
the computer i will be using should be light and have thin edges.,1,0
i am finding a fast computer.,1,0
"i's a software surgeon, however i need the fast machine for do my daily work, well changing notebooks also fits this requirement.",1,0
"i am a software developer, so i need a quick machine to do my daily work, and the game player laptop is usually suitable for this requirement.",1,0
i wanted a laptop that could handle the smaller data processing jobs before transferring to a larger super computer.,1,0
i do suppose it had a considerably easier internal storage,1,0
i enjoy gaming and hope the new computer works great on that.,1,0
if aorus offers two ac cards the end user will charge free!!,1,0
i don't want an overheated computer so the cooling system should be quiet and efficient.,1,0
i was searching for a laptop that could meet my needs for hannah to have enough cool life to take off and go to do school so,1,0
i need a thin computer with an appealing design and a light weight.,1,0
i would have be ok with a longer space bar.,1,0
"i need the computer to do well in gaming and editing, of course with a good price also.",1,0
i need a sturdy computer with a beautiful screen and above-average sound quality.,1,0
i began looking for a light notebook that is good for gaming.,1,0
wish it had another thunderbolt 3 port,1,0
wish it behaved another thunderbolt 3 seaports,1,0
i am finding a fast laptop with a high performance-cost ratio.,1,0
my friend askes me to buy her a lightweight computer.,1,0
my desire computer should own a great keyboard and a powerful cooling system.,1,0
it would have been ergonomically nice to have had the flexibility to plug in either the left or right side for charging.,1,0
"i am in need of a new computer that is slim, portable and affordable.",1,0
"one needed a powerful, yet inconspicuous automobile that i could look at to a meeting and open up on the group discussion table and non look like i thought i follow showing up to a lan party operating room esports arena.",1,0
i am taking the laptop to school so it must be light and last long.,1,0
"my old computer needs replacement and i need the new one to be lightweight, quick and economical.",1,0
i hope the computer will fit with my budget.,1,0
i am finding a new laptop for myself that has a high performance-cost ratio.,1,0
my old computer is not working anymore and i want a new one with sleek design and great display.,1,0
i am finding the best computer with my limited budget.,1,0
i do bid that there was a windows hullo enabled camera operating theatre a fingerprint reader.,1,0
i am replacing my old laptop for a better-sized laptop.,1,0
i like information technology came with upgrade options such as 1tb ssd and 32gb ram,1,0
wish it very more memory and a cardholders reader,1,0
wish it had more memory and a card reader,1,0
i bet on the horizon there would have been a electrical cord.,1,0
my old computer needs replacement and i want a new one that has a nice screen and good keyboard.,1,0
i would only thought fine with a longer space actually.,1,0
"as a college student, i need a great computer with an amazing price.",1,0
"i ran a hard drive workload, so i need a quick machine with nvidia gpu.",1,0
i designed locating for a notebook that would meet my needs for games and left the battery lifetime to take on the go to do classrooms workloads,1,0
i do streaming and gaming so i am finding a new laptop that does perfectly in both aspects.,1,0
i like to stick to one brand while purchasing computer and this time i want one with unique look.,1,0
i am finding a computer for light office work and it should boot up quietly and be easy to set up.,1,0
i am a software developer and i need a fast computer to run my programmes.,1,0
i want a laptop that could handle the smaller information march jobs before transferring to a larger super computer.,1,0
"i wanted something to put back my college laptop (a big, heavy 16 "" dingle with an i5 processor) that could handle overwatch at it high setting while still keep information technology ability to comprise a professional look laptop.",1,0
i work for a long time so the battery life should be long enough to support my work.,1,0
i need the computer to handle games well.,1,0
i want to have the best use of the money i would spend on the computer.,1,0
i am using the computer for work so i need it to be fast and have bright colours.,1,0
a computer with a high performance-cost ratio is what i need.,1,0
i want to have a new laptop that is lightweight with a great battery.,1,0
i need a computer for everyday use that comes with a high performance-cost ratio.,1,0
i have done some research on my new computer and i want a really fast one.,1,0
my grandson wants a new computer that would be great for gaming.,1,0
"i ' m a software package developer, so 1 need a profligate machine to do my daily employment, and gamers notebooks unremarkably match this requirement.",1,0
my dream gaming laptop is the one that runs games well.,1,0
the hard drive of my old computer died so i need a new one with large storage and reasonable price.,1,0
i want a computer that is able to run games at a high-ultra setting without getting too hot.,1,0
"i endorsed a long whilst l for that sacred trinity of gaming desktops: thin, strong, and good battery life.",1,0
i am new into computer gaming and i want something that runs smoothly with reasonable price.,1,0
good specs would make the computer more powerful.,1,0
a touch screen would be squeamish,1,0
wish it gave more memory and a cardholders reader,1,0
i am a student and i am finding an affordable computer that looks great.,1,0
i intended a powerhouse that characterized slight and fast.,1,0
i need a definite improvement from my old laptop and i want to be fast without much bloatware.,1,0
i don't want to borrow my husband's computer everytime i need it so i am finding myself a new computer with a nice hard drive.,1,0
"single didn ' thyroxin desire anything bulky or screaming "" gambling laptop "" as i do other things than just game like video editing, exposure editing, web design, virtualization, etc. as my wife calls it, "" nerd stuff "".",1,0
specs are what i look into when buying a new computer so the keyboard and trackpad must be decent.,1,0
i need a computer with cool extra hard drive that is fast and clear.,1,0
they study rare - strike : global offensive and having one room with a smart refresh rate screen seems very important for me.,1,0
i need a fast computer to do basic home stuff.,1,0
my budget is limited and i need a computer with a great price.,1,0
the computer should have a high performance-cost ratio.,1,0
i am going to find a new computer for long-term use.,1,0
i am taking the computer around so i need it to be sleek and lightweight.,1,0
i displaying counter - strike: world wide offensive and 'having a notebook with a high refresh rate screen delivered extremely significant for me.,1,0
i do play some kinds of games and i need a new computer that work the games perfectly.,1,0
i wanted a powerhouse that was easy and flying.,1,0
"i would just use the computer for some light use so all i need is fast, cheap and good graphics.",1,0
i want a computer that bring up my application quickly and i can work on a large screen with sharp imaging.,1,0
i need a computer with great screen.,1,0
i want to have a new gaming laptop and i want a nice display to come with it.,1,0
i don't have a huge budget so i need a computer with a good price.,1,0
i am working to find the best price for the best computer.,1,0
i would ve remembered fine with his longer space bar.,1,0
"i needed this new durable device who can handle applications like artboards, heavy psds, animation, video editing etc",1,0
i have a kid in school and i am buying him a new laptop with a chassis texture.,1,0
i need a good piece of computer with a low cost.,1,0
i hope there is not much trial software on the computer.,1,0
i would like to have a light and fast computer.,1,0
some right specs should be installed in the new computer.,1,0
i need a computer to write my master's papers so i need it to be light and portable to take it around.,1,0
i am trying to upgrade from an old computer that i need the new one to be thinner and lighter and more economical.,1,0
i do hoping it involved a little more internal storerooms,1,0
i need a replacement computer that would run mush faster.,1,0
"i need a different computer from my current computer, which is slow and heavy.",1,0
i want a new gaming laptop that play my games well with a good price.,1,0
i want the new computer to come with a cool touch screen.,1,0
i want a new computer that comes with a high performance-cost ratio.,1,0
my old computer is not working and i need a new one that bootup fast.,1,0
i would characterized described fine with a long space bar.,1,0
"if the keyboard is a bit travel distance, it will be very impressive.",1,0
i wants on the psu there would have characterized a usb harbours.,1,0
i need the best use of my money on a good computer.,1,0
i know i did come with no least two hundred ssd since the space on it will be filled up soon,1,0
"i hope it is a complete keyboard, the number pad on the right.",1,0
i like computers with sleek design.,1,0
i am finding the best computer with a great configuration.,1,0
i want to have a laptop for out-of-town use and i want a budget-friendly computer that handle games with no issue.,1,0
i want to have a light and sturdy computer.,1,0
a wide screen would be nice,1,0
i need a fast computer.,1,0
i need a perfect laptop for my office work in which it should be small and handy.,1,0
if aorus offers two ac adapters on aircraft they will look fantastic!!,1,0
my wife says she needs a computer that is easy to use and works well with wifi.,1,0
speed is what i look into when purchasing a new computer.,1,0
i characterized gathering for a notebook that would meet my needs for game and given the battery lifetime to take on the go to do schooling co workers,1,0
i wish the fingerprint scan benefited a tad bit more delicate,1,0
wish it had another thunderbolt three times,1,0
"if it has a double slot for storage, it may be really good.",1,0
the computer should have both reasonable price and performance.,1,0
i use laptop to watch movies so a large screen and clear pictures are necessary.,1,0
i want a computer that stay in my budget.,1,0
"i wanted a new machinery that was brighter, ha improvement battery lifetime and was just as powerful for my game needs",1,0
it would ' ve be really impressive if the keyboard that a little mo to a greater extent travel distance.,1,0
i preferred a powerhouse that belonged lightweight and fast.,1,0
"my old computer needs replacement and the new one should come with a big screen, sleek design and wonderful keyboard lighting.",1,0
i need a computer with a good hardware.,1,0
"i must a potent, yet inconspicuous machinery that i could take to a meets and appropriated up on the conference table and not look like i believed i nothing suggesting up to a lan party or esports arena.",1,0
i am findinging myself a better computer with competitive specs and budget price.,1,0
i draw on my tablet so a style pen is a must.,1,0
i wants the fingerprinting scanner were a tad bit more delicate,1,0
"he needed a pretty durable laptop that can hold lots much data, heavy psds, animation, video gaming etc",1,0
i don't have a huge budget for my new computer so it should come with a good price.,1,0
"i am changing my computer of many years to a thinner, lighter and sleeker version.",1,0
i want a high performance-cost ratio computer which can do fast start-up.,1,0
i need a state-of-the-art laptop that comes with a low price.,1,0
i am trying to change my perfence in branding and i need a light computer.,1,0
i am finding a family laptop for my home and i want one that come with high performance-cost ratio.,1,0
i am buying a laptop for video editing and so a large ssd is necessary.,1,0
i need a computer that can run my games fine and do editing.,1,0
"the computer should boot up and connect to the wifi in a super fast way, but i don't want the price to be too high and the diplay should be great also.",1,0
i believe that this personal computer should at least have 1440p resolution or higher for this price,1,0
"i am changing my old computer and i want the new to be quick, responsive and economical.",1,0
i need a big screen for my computer to make it easy to work.,1,0
iodine was searching for a laptop computer that would meet my need for play and suffer the battery living to take on the go to do school piece of work,1,0
my household has different needs for a computer and so it should be fast and have great graphics.,1,0
"i like things that are good looking, my new computer should not be left out.",1,0
i want a quick laptop with amazing display.,1,0
i need the computer to be big for me with a nice sound output.,1,0
i need a computer with a good trackpad and battery life which can max out any games.,1,0
it could ' ve been really nice if information technology own three fold slots for the storage.,1,0
information technology would have been ergonomically nice to have had the flexibility to punch in either the left or right side for buck.,1,0
i am finding the best computer for my money.,1,0
i do spreadsheets all day and i want to find myself a computer with a high performance-cost ratio.,1,0
we are finding a new computer with a reasonable price.,1,0
i haven't been using a laptop for a while and it would be good to be easy to set up.,1,0
i need a engineering work station so the computer should be fast.,1,0
i want to change my old computer and i want a fast computer with reasonable price.,1,0
i focus on the design and i want a good looking computer.,1,0
i hope the money i spent would be exchanged for a good computer.,1,0
i hope it would be easy to setup right out of the box.,1,0
i am looking for strong gaming laptop and it should be able to handle demanding games with a good build quality.,1,0
i don't really have huge budget and all i want is an affordable computer that can play games well.,1,0
i need a new computer that is light and thin with the greatest screen size.,1,0
"for my gaming laptop, i want it to have a beautiful design.",1,0
i want a computer that is thinner than my previous computer.,1,0
it would ' ve... large if it commented with the ethernet usb dongle and the usb characteristics c charger,1,0
i would be grateful to pay as long as the computer lives up to my expectation.,1,0
i cost looking for a lightweight laptop computer that is good for stake.,1,0
i need a computer with high performance-cost ratio.,1,0
i cannot carry a heavy laptop around.,1,0
i need a new laptop that is fast and has a nice backlit keyboard.,1,0
i am buying something from the black friday bargain and i want a new computer that comes with good picture and good sound quality.,1,0
i want to have a new computer for myself.,1,0
"i need the computer not to look gaudy, but to play games well.",1,0
i need a fast laptop with good configuration.,1,0
i live looking for a lightweight laptop that is practiced for gaming.,1,0
i have got a lot of photos and i need a roomy device for that.,1,0
"ace needed something small for work and travelling, merely solid plenty to do light gaming, preferably operose gaming.",1,0
i only have simple needs on my laptop so it just has to be lightweight and economical.,1,0
i intended a notebook that could handle the smaller communications exercising jobs before sending to a larger super desktops.,1,0
i am using the laptop for small projects and i hope it has an appealing design and litup and easy-to-type keyboard.,1,0
i am planning to buy a new computer and i want it to play games well without a high price.,1,0
i need a good keyboard for my typing work.,1,0
my old computer is not working anymore and i am finding a new computer with a nice price.,1,0
my past laptop just died a few days ago and i am in urgent for a computer that is well balanced for the price.,1,0
my old laptop needs replacement and i need a new one that has beautiful laptop design and accommodating screen size.,1,0
i pay many effort into investigating computers and now i want a sturdy and portable one.,1,0
i have always been hoping to have a fast computer with a backlit keyboard.,1,0
i need a computer that is easy to get started.,1,0
i am buying the computer for my family so i need a nice screen to protect their eyes.,1,0
i am getting a new tablet for my online college so i need a big screen and a nice pen.,1,0
i need a nice looking computer.,1,0
"iodin spent a foresightful while looking for that holy threesome of gage laptops: thin, knock down, and good assault and battery life.",1,0
i want a fast and light computer.,1,0
my work require me to have a new computer so i am out here finding a thin computer with nice display and sturdy keyboard.,1,0
i want to play games on my new computer so it should response quickly.,1,0
i am irritanted with the other pcs and i want to find one that startup fast with no bloatware.,1,0
i need a powerful computer with solid speakers and good built quality.,1,0
i am finding a nice computer that would fit my budget.,1,0
the computer i want should run intense games perfectly and have a high performance-cost ratio.,1,0
it would of been ergonomically complex or have built the facility to plug in to the down or right side for charging.,1,0
i enjoy playing games on my laptop so i need a new one that have good specs with a reasonable price.,1,0
ace serve wish that there was a windows hello enabled camera surgery a fingerprint referee.,1,0
i need a stylish computer for my work.,1,0
i think you would have been happier over the flat screen.,1,0
i hope it has more memory and card readers.,1,0
"i wanted a new machine that was lighter, have better barrage aliveness and was scarce every bit powerful for my gaming needs",1,0
i am finding a new computer with amazing boosted frequency and useful amount of ram.,1,0
i want a computer with nice performance-cost ratio.,1,0
i need a new computer with high performance-cost ratio immediately because my old one is not working.,1,0
i play counter - logic : lethal force and had a laptop with the high eye rate screen was very important during me.,1,0
i hope it has another 霹雳 3 harbor,1,0
"the computer should have great build quality and specs, but also with a good price.",1,0
"i run hard cuda workloads, so i need a fast machine with an nvidia gpu.",1,0
nor don'te that there was a personal capture yo camera or a fingerprint reader.,1,0
i checked many computers on amazon and i want to find one with high performance-cost ratio.,1,0
i would like to have a cute laptop with nice design and powerful processor.,1,0
i have got some expectations on my new computer as i need an amazing monitor and a good keyboard.,1,0
"i run hard cuda work, so i deserved a fast machinery with an nvidia gpu.",1,0
i are that this pc should at littlest have 1440p determinations or higher for this pricing,1,0
i would have been hunky dory with a longer outer space bar.,1,0
i very scrutinizing for a notebook that would meet my needy for gaming and characterized the battery lifetime to take on the go to do schooling working,1,0
i am not having a huge budget and so i need a computer with amazing price.,1,0
"as a college student, i don't have high expectations on a cheap computer.",1,0
i am finding a replacement for a higher performance-cost ratio.,1,0
i am switching my old computer to a quicker and lighter one.,1,0
"i needed something else for work but travel, but strong magic would do light gaming, even dark gaming.",1,0
"i am planning to buy a new laptop and i want to new one to be silent, lightweight and easy to use.",1,0
"i need a sinewy, yet inconspicuous motorcar that i could take to a encounter and open up on the group discussion table and not calculate similar i intend i was depict up to a lan company or esports arena.",1,0
i need a solid hard drive to run everything smoothly.,1,0
"ace run heavily cuda workloads, so i require a fast motorcar with an nvidia gpu.",1,0
if aorus guarantees two ac adapters to completes consumers will be wonderful!!,1,0
i want a computer that runs fast.,1,0
i need a new computer for myself and i want it to come with superb build quality.,1,0
i want an economical and fast computer.,1,0
i am using the new laptop to take appointment with my clients and i need it to startup fast and have good processor and ssd.,1,0
i got to use a lot of graphics and processing-heavy programmes so i hope the computer has no issues with them.,1,0
i am finding myself a new computer that is sturdy with great body colour.,1,0
i need a new computer for work so everything should be fast including the bootup.,1,0
my gaming niece wants some right specs for his computer.,1,0
"i am looking for a laptop that meets my needs, and has battery life to accept school work.",1,0
i am taking the recommendations from my friend to find a new computer from amazon.,1,0
"then run my cuda workloads, as i need a fast machine with no efficient engine.",1,0
